incident_id,timestamp_epoch,datetime_iso,location_id,location_name,incident_type,severity,involved_track_ids,golongan_types,speed_kmh,location_description,title,description
ALT-0049,1789807927.169,2026-09-19 15:52:07.168,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,540,Golongan I,5.3,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #540),Sedan/Jip/Pick-up #540 melaju melawan arah arus lalu lintas underpass.
ALT-0050,1789807929.728,2026-09-19 15:52:09.728,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,552,Golongan I,2.2,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #552),Sedan/Jip/Pick-up #552 terhenti di jalur underpass selama 3.0 detik.
ALT-0051,1789807930.863,2026-09-19 15:52:10.862,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,545,Golongan I,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #545),Sedan/Jip/Pick-up #545 terhenti di jalur underpass selama 6.9 detik.
ALT-0001,1789808265.607,2026-09-19 15:57:45.606,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,563,Golongan I,0.0,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #563),Sedan/Jip/Pick-up #563 terhenti di jalur underpass selama 3.1 detik.
ALT-0002,1789808265.607,2026-09-19 15:57:45.606,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,565,Golongan I,2.0,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #565),Sedan/Jip/Pick-up #565 terhenti di jalur underpass selama 3.1 detik.
ALT-0003,1789808265.607,2026-09-19 15:57:45.606,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,566,Golongan VI-A,0.1,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Taat Helm) #566),Sepeda Motor (Taat Helm) #566 terhenti di jalur underpass selama 3.1 detik.
ALT-0004,1789808266.1,2026-09-19 15:57:46.100,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,574,Golongan VI-A,0.2,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Taat Helm) #574),Sepeda Motor (Taat Helm) #574 terhenti di jalur underpass selama 3.1 detik.
ALT-0005,1789808266.1,2026-09-19 15:57:46.100,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,575,Golongan VI-A,0.1,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Taat Helm) #575),Sepeda Motor (Taat Helm) #575 terhenti di jalur underpass selama 3.1 detik.
ALT-0006,1789808266.1,2026-09-19 15:57:46.100,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,562,Golongan I,0.0,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #562),Sedan/Jip/Pick-up #562 melaju melawan arah arus lalu lintas underpass.
ALT-0007,1789808266.6,2026-09-19 15:57:46.599,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,601,Golongan VI-B,0.0,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#601),Sepeda motor #601 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0008,1789808267.398,2026-09-19 15:57:47.398,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,559,Golongan I,0.0,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #559),Sedan/Jip/Pick-up #559 terhenti di jalur underpass selama 4.2 detik.
ALT-0009,1789808267.85,2026-09-19 15:57:47.850,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,599,Golongan VI-B,0.0,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#599),Sepeda motor #599 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0010,1789808268.542,2026-09-19 15:57:48.542,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,583,Golongan I,0.0,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #583),Sedan/Jip/Pick-up #583 terhenti di jalur underpass selama 3.5 detik.
ALT-0011,1789808268.821,2026-09-19 15:57:48.820,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,557,Golongan VI-A,0.0,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Taat Helm) #557),Sepeda Motor (Taat Helm) #557 terhenti di jalur underpass selama 4.6 detik.
ALT-0012,1789808269.869,2026-09-19 15:57:49.868,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,599,Golongan VI-B,0.4,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Tanpa Helm) #599),Sepeda Motor (Tanpa Helm) #599 terhenti di jalur underpass selama 3.3 detik.
ALT-0013,1789808269.869,2026-09-19 15:57:49.868,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,601,Golongan VI-B,0.7,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Tanpa Helm) #601),Sepeda Motor (Tanpa Helm) #601 terhenti di jalur underpass selama 3.3 detik.
ALT-0014,1789808270.583,2026-09-19 15:57:50.582,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,572,Golongan VI-A,0.5,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Taat Helm) #572),Sepeda Motor (Taat Helm) #572 terhenti di jalur underpass selama 3.2 detik.
ALT-0015,1789808271.676,2026-09-19 15:57:51.676,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,575,Golongan VI-B,0.4,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#575),Sepeda motor #575 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0016,1789808272.883,2026-09-19 15:57:52.882,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,666,Golongan VI-B,0.0,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#666),Sepeda motor #666 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0017,1789808272.883,2026-09-19 15:57:52.882,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,667,Golongan VI-B,0.0,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#667),Sepeda motor #667 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0018,1789808273.295,2026-09-19 15:57:53.294,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,654,Golongan VI-B,0.0,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#654),Sepeda motor #654 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0019,1789808273.5,2026-09-19 15:57:53.500,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,628,Golongan I,0.0,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #628),Sedan/Jip/Pick-up #628 terhenti di jalur underpass selama 3.4 detik.
ALT-0020,1789808275.691,2026-09-19 15:57:55.691,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,680,Golongan VI-B,0.0,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#680),Sepeda motor #680 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0021,1789808280.53,2026-09-19 15:58:00.529,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,686,Golongan I,2.2,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #686),Sedan/Jip/Pick-up #686 terhenti di jalur underpass selama 3.1 detik.
ALT-0022,1789808280.53,2026-09-19 15:58:00.529,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,688,Golongan VI-A,0.1,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Taat Helm) #688),Sepeda Motor (Taat Helm) #688 terhenti di jalur underpass selama 3.1 detik.
ALT-0023,1789808280.53,2026-09-19 15:58:00.529,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,690,Golongan III,0.1,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Truk 3 Gandar #690),Truk 3 Gandar #690 terhenti di jalur underpass selama 3.1 detik.
ALT-0024,1789808280.53,2026-09-19 15:58:00.529,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,691,Golongan I,0.1,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #691),Sedan/Jip/Pick-up #691 terhenti di jalur underpass selama 3.1 detik.
ALT-0025,1789808280.53,2026-09-19 15:58:00.529,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,692,Golongan VI-A,0.1,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Taat Helm) #692),Sepeda Motor (Taat Helm) #692 terhenti di jalur underpass selama 3.1 detik.
ALT-0026,1789808280.96,2026-09-19 15:58:00.960,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,572,Golongan VI-A,2.6,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sepeda Motor (Taat Helm) #572),Sepeda Motor (Taat Helm) #572 melaju melawan arah arus lalu lintas underpass.
ALT-0027,1789808282.923,2026-09-19 15:58:02.922,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,708,Golongan VI-A,10.4,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sepeda Motor (Taat Helm) #708),Sepeda Motor (Taat Helm) #708 melaju melawan arah arus lalu lintas underpass.
ALT-0028,1789808283.17,2026-09-19 15:58:03.169,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,718,Golongan VI-A,9.8,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sepeda Motor (Taat Helm) #718),Sepeda Motor (Taat Helm) #718 melaju melawan arah arus lalu lintas underpass.
ALT-0029,1789808283.793,2026-09-19 15:58:03.793,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,690,Golongan III,1.9,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Truk 3 Gandar #690),Truk 3 Gandar #690 melaju melawan arah arus lalu lintas underpass.
ALT-0030,1789808284.595,2026-09-19 15:58:04.595,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,563,Golongan I,1.6,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #563),Sedan/Jip/Pick-up #563 melaju melawan arah arus lalu lintas underpass.
ALT-0031,1789808285.159,2026-09-19 15:58:05.159,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,750,Golongan VI-B,0.0,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#750),Sepeda motor #750 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0032,1789808285.159,2026-09-19 15:58:05.159,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,751,Golongan VI-B,0.0,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#751),Sepeda motor #751 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0033,1789808285.351,2026-09-19 15:58:05.350,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,718,Golongan VI-B,10.7,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#718),Sepeda motor #718 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0034,1789808286.18,2026-09-19 15:58:06.180,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,747,Golongan I,8.4,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #747),Sedan/Jip/Pick-up #747 melaju melawan arah arus lalu lintas underpass.
ALT-0035,1789808286.18,2026-09-19 15:58:06.180,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,749,Golongan VI-A,8.5,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sepeda Motor (Taat Helm) #749),Sepeda Motor (Taat Helm) #749 melaju melawan arah arus lalu lintas underpass.
ALT-0036,1789808286.18,2026-09-19 15:58:06.180,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,750,Golongan VI-A,9.1,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sepeda Motor (Taat Helm) #750),Sepeda Motor (Taat Helm) #750 melaju melawan arah arus lalu lintas underpass.
ALT-0037,1789808287.192,2026-09-19 15:58:07.191,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,758,Golongan I,5.1,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #758),Sedan/Jip/Pick-up #758 melaju melawan arah arus lalu lintas underpass.
ALT-0038,1789808287.785,2026-09-19 15:58:07.784,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,760,Golongan VI-A,8.2,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sepeda Motor (Taat Helm) #760),Sepeda Motor (Taat Helm) #760 melaju melawan arah arus lalu lintas underpass.
ALT-0039,1789808287.785,2026-09-19 15:58:07.784,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,749,Golongan VI-B,7.8,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#749),Sepeda motor #749 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0040,1789808288.66,2026-09-19 15:58:08.660,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,825,Golongan VI-B,0.0,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#825),Sepeda motor #825 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0041,1789808290.893,2026-09-19 15:58:10.892,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,563,Golongan I,11.3,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #563),Sedan/Jip/Pick-up #563 melaju melawan arah arus lalu lintas underpass.
ALT-0042,1789808291.305,2026-09-19 15:58:11.304,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,848,Golongan VI-A,12.7,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sepeda Motor (Taat Helm) #848),Sepeda Motor (Taat Helm) #848 melaju melawan arah arus lalu lintas underpass.
ALT-0043,1789808296.646,2026-09-19 15:58:16.645,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,886,Golongan VI-A,6.2,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sepeda Motor (Taat Helm) #886),Sepeda Motor (Taat Helm) #886 melaju melawan arah arus lalu lintas underpass.
ALT-0044,1789808298.197,2026-09-19 15:58:18.197,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,890,Golongan VI-B,14.0,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#890),Sepeda motor #890 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0045,1789808313.287,2026-09-19 15:58:33.287,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,922,Golongan VI-A,0.9,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Taat Helm) #922),Sepeda Motor (Taat Helm) #922 terhenti di jalur underpass selama 3.1 detik.
ALT-0046,1789808313.287,2026-09-19 15:58:33.287,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,923,Golongan VI-A,0.9,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Taat Helm) #923),Sepeda Motor (Taat Helm) #923 terhenti di jalur underpass selama 3.1 detik.
ALT-0047,1789808313.287,2026-09-19 15:58:33.287,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,924,Golongan I,0.0,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #924),Sedan/Jip/Pick-up #924 terhenti di jalur underpass selama 3.1 detik.
ALT-0048,1789808314.22,2026-09-19 15:58:34.220,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,937,Golongan VI-B,0.0,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#937),Sepeda motor #937 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0049,1789808314.929,2026-09-19 15:58:34.928,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,923,Golongan VI-A,0.9,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sepeda Motor (Taat Helm) #923),Sepeda Motor (Taat Helm) #923 melaju melawan arah arus lalu lintas underpass.
ALT-0050,1789808315.872,2026-09-19 15:58:35.872,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,945,Golongan VI-A,5.7,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sepeda Motor (Taat Helm) #945),Sepeda Motor (Taat Helm) #945 melaju melawan arah arus lalu lintas underpass.
ALT-0051,1789808315.872,2026-09-19 15:58:35.872,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,942,Golongan VI-A,5.7,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sepeda Motor (Taat Helm) #942),Sepeda Motor (Taat Helm) #942 melaju melawan arah arus lalu lintas underpass.
ALT-0052,1789808317.317,2026-09-19 15:58:37.317,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,934,Golongan VI-A,0.0,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Taat Helm) #934),Sepeda Motor (Taat Helm) #934 terhenti di jalur underpass selama 3.1 detik.
ALT-0053,1789808317.856,2026-09-19 15:58:37.855,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,998,Golongan VI-B,0.0,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#998),Sepeda motor #998 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0054,1789808318.294,2026-09-19 15:58:38.294,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,949,Golongan VI-A,0.2,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Taat Helm) #949),Sepeda Motor (Taat Helm) #949 terhenti di jalur underpass selama 3.2 detik.
ALT-0055,1789808318.963,2026-09-19 15:58:38.962,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,994,Golongan VI-A,5.8,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sepeda Motor (Taat Helm) #994),Sepeda Motor (Taat Helm) #994 melaju melawan arah arus lalu lintas underpass.
ALT-0056,1789808318.963,2026-09-19 15:58:38.962,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,995,Golongan VI-A,6.6,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sepeda Motor (Taat Helm) #995),Sepeda Motor (Taat Helm) #995 melaju melawan arah arus lalu lintas underpass.
ALT-0057,1789808319.795,2026-09-19 15:58:39.795,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,996,Golongan VI-B,0.4,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#996),Sepeda motor #996 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0058,1789808321.071,2026-09-19 15:58:41.071,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,996,Golongan VI-B,0.1,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Tanpa Helm) #996),Sepeda Motor (Tanpa Helm) #996 terhenti di jalur underpass selama 3.2 detik.
ALT-0059,1789808321.071,2026-09-19 15:58:41.071,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,998,Golongan VI-B,0.6,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Tanpa Helm) #998),Sepeda Motor (Tanpa Helm) #998 terhenti di jalur underpass selama 3.2 detik.
ALT-0060,1789808322.4,2026-09-19 15:58:42.399,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,1053,Golongan VI-B,0.0,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#1053),Sepeda motor #1053 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0061,1789808326.106,2026-09-19 15:58:46.106,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,1053,Golongan VI-A,0.0,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Taat Helm) #1053),Sepeda Motor (Taat Helm) #1053 terhenti di jalur underpass selama 3.7 detik.
ALT-0001,1789808533.874,2026-09-19 16:02:13.873,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,1072,Golongan I,3.1,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #1072),Sedan/Jip/Pick-up #1072 melaju melawan arah arus lalu lintas underpass.
ALT-0002,1789808533.874,2026-09-19 16:02:13.873,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,1075,Golongan I,9.6,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #1075),Sedan/Jip/Pick-up #1075 melaju melawan arah arus lalu lintas underpass.
ALT-0003,1789808535.553,2026-09-19 16:02:15.552,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,1055,Golongan I,1.2,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #1055),Sedan/Jip/Pick-up #1055 terhenti di jalur underpass selama 3.1 detik.
ALT-0004,1789808535.973,2026-09-19 16:02:15.973,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,1074,Golongan I,2.4,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #1074),Sedan/Jip/Pick-up #1074 terhenti di jalur underpass selama 3.2 detik.
ALT-0005,1789808536.222,2026-09-19 16:02:16.221,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,1078,Golongan I,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #1078),Sedan/Jip/Pick-up #1078 terhenti di jalur underpass selama 3.4 detik.
ALT-0006,1789808541.809,2026-09-19 16:02:21.808,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,1108,Golongan I,0.8,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #1108),Sedan/Jip/Pick-up #1108 terhenti di jalur underpass selama 3.1 detik.
ALT-0007,1789808542.794,2026-09-19 16:02:22.793,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,1073,Golongan III,1.1,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Truk 3 Gandar #1073),Truk 3 Gandar #1073 terhenti di jalur underpass selama 3.0 detik.
ALT-0008,1789808543.849,2026-09-19 16:02:23.848,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,1131,Golongan I,9.9,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #1131),Sedan/Jip/Pick-up #1131 melaju melawan arah arus lalu lintas underpass.
ALT-0009,1789808544.313,2026-09-19 16:02:24.313,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,1073,Golongan I,2.1,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #1073),Sedan/Jip/Pick-up #1073 melaju melawan arah arus lalu lintas underpass.
ALT-0010,1789808544.8,2026-09-19 16:02:24.800,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,1130,Golongan I,6.5,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #1130),Sedan/Jip/Pick-up #1130 melaju melawan arah arus lalu lintas underpass.
ALT-0011,1789808546.066,2026-09-19 16:02:26.066,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,1133,Golongan I,2.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #1133),Sedan/Jip/Pick-up #1133 terhenti di jalur underpass selama 3.1 detik.
ALT-0012,1789808548.215,2026-09-19 16:02:28.214,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,1142,Golongan I,9.3,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #1142),Sedan/Jip/Pick-up #1142 melaju melawan arah arus lalu lintas underpass.
ALT-0013,1789808548.416,2026-09-19 16:02:28.416,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,1148,Golongan I,3.4,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #1148),Sedan/Jip/Pick-up #1148 melaju melawan arah arus lalu lintas underpass.
ALT-0014,1789808550.426,2026-09-19 16:02:30.426,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,1140,Golongan I,0.1,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #1140),Sedan/Jip/Pick-up #1140 terhenti di jalur underpass selama 3.2 detik.
