timestamp_epoch,datetime_iso,location_id,location_name,frame_id,track_id,golongan,vehicle_subclass,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,pixel_center_x,pixel_center_y,ground_x_meter,ground_y_meter,length_meter,width_meter,speed_kmh,aspect_ratio,helmet_status,compliance_status,status
1789807205.23,2026-09-19 15:40:05.230,282,Perempatan Jl. Jendral Sudirman,71,46,Golongan I,Sedan/Jip/Pick-up,0.528,0,393,170,577,85.3,485.3,-2.01,23.49,8.95,3.5,0.1,0.93,N/A,NORMAL,KENDARAAN_BERHENTI
1789807205.23,2026-09-19 15:40:05.230,282,Perempatan Jl. Jendral Sudirman,71,93,Golongan I,Sedan/Jip/Pick-up,0.924,335,348,647,618,491.5,483.5,6.23,25.03,12.83,3.5,20.7,1.16,N/A,NORMAL,NORMAL
1789807205.23,2026-09-19 15:40:05.230,282,Perempatan Jl. Jendral Sudirman,71,17,Golongan VI-A,Sepeda Motor (Taat Helm),0.42,310,312,391,397,351.2,354.9,1.8,15.18,5.34,2.05,0.0,0.96,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807205.431,2026-09-19 15:40:05.431,282,Perempatan Jl. Jendral Sudirman,72,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.788,303,333,397,411,350.8,372.2,1.93,15.96,4.7,2.33,0.1,1.21,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807205.431,2026-09-19 15:40:05.431,282,Perempatan Jl. Jendral Sudirman,72,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.492,314,313,377,389,346.0,351.7,1.6,14.78,4.82,1.6,0.1,0.82,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807205.431,2026-09-19 15:40:05.431,282,Perempatan Jl. Jendral Sudirman,72,10,Golongan VI-A,Sepeda Motor (Taat Helm),0.357,134,357,232,437,183.8,397.8,-1.66,17.35,4.62,2.36,0.3,1.22,HELM,TAAT_HUKUM,MOTOR_JATUH
1789807205.431,2026-09-19 15:40:05.431,282,Perempatan Jl. Jendral Sudirman,72,28,Golongan III,Truk 3 Gandar,0.595,0,386,172,575,86.1,481.3,-2.01,23.43,9.28,3.5,0.1,0.91,N/A,NORMAL,KENDARAAN_BERHENTI
1789807205.431,2026-09-19 15:40:05.431,282,Perempatan Jl. Jendral Sudirman,72,46,Golongan I,Sedan/Jip/Pick-up,0.495,0,390,171,577,85.9,483.6,-2.0,23.49,9.12,3.5,0.1,0.92,N/A,NORMAL,KENDARAAN_BERHENTI
1789807205.431,2026-09-19 15:40:05.431,282,Perempatan Jl. Jendral Sudirman,72,93,Golongan I,Sedan/Jip/Pick-up,0.949,294,363,620,644,457.5,503.8,5.7,25.91,12.83,3.5,21.0,1.16,N/A,NORMAL,NORMAL
1789807205.431,2026-09-19 15:40:05.431,282,Perempatan Jl. Jendral Sudirman,72,33,Golongan I,Sedan/Jip/Pick-up,0.374,250,141,308,172,279.8,156.8,-3.54,-1.75,3.39,1.93,0.0,1.86,N/A,NORMAL,KENDARAAN_BERHENTI
1789807205.652,2026-09-19 15:40:05.651,282,Perempatan Jl. Jendral Sudirman,73,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.711,305,336,396,410,351.0,373.6,1.93,15.94,4.45,2.25,0.1,1.21,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807205.652,2026-09-19 15:40:05.651,282,Perempatan Jl. Jendral Sudirman,73,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.444,314,313,377,390,346.0,351.9,1.61,14.83,4.87,1.6,0.1,0.82,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807205.652,2026-09-19 15:40:05.651,282,Perempatan Jl. Jendral Sudirman,73,28,Golongan III,Truk 3 Gandar,0.567,0,385,172,575,86.3,480.5,-2.01,23.43,9.34,3.5,0.1,0.91,N/A,NORMAL,KENDARAAN_BERHENTI
1789807205.652,2026-09-19 15:40:05.651,282,Perempatan Jl. Jendral Sudirman,73,46,Golongan I,Sedan/Jip/Pick-up,0.4,0,392,170,576,85.4,484.5,-2.01,23.49,8.96,3.5,0.1,0.92,N/A,NORMAL,KENDARAAN_BERHENTI
1789807205.811,2026-09-19 15:40:05.811,282,Perempatan Jl. Jendral Sudirman,74,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.704,306,338,395,410,351.1,374.5,1.93,15.93,4.31,2.2,0.1,1.22,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807205.811,2026-09-19 15:40:05.811,282,Perempatan Jl. Jendral Sudirman,74,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.455,313,312,378,391,346.1,352.2,1.62,14.87,5.0,1.65,0.1,0.82,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807205.811,2026-09-19 15:40:05.811,282,Perempatan Jl. Jendral Sudirman,74,28,Golongan III,Truk 3 Gandar,0.572,0,387,171,575,85.8,481.5,-2.02,23.43,9.22,3.5,0.1,0.91,N/A,NORMAL,KENDARAAN_BERHENTI
1789807205.811,2026-09-19 15:40:05.811,282,Perempatan Jl. Jendral Sudirman,74,46,Golongan I,Sedan/Jip/Pick-up,0.41,0,394,169,576,84.9,485.5,-2.02,23.48,8.85,3.5,0.1,0.93,N/A,NORMAL,KENDARAAN_BERHENTI
1789807205.811,2026-09-19 15:40:05.811,282,Perempatan Jl. Jendral Sudirman,74,106,Golongan VI-A,Sepeda Motor (Taat Helm),0.368,78,192,92,227,85.3,209.9,-8.25,3.4,3.33,0.5,0.0,0.42,HELM,TAAT_HUKUM,NORMAL
1789807205.973,2026-09-19 15:40:05.973,282,Perempatan Jl. Jendral Sudirman,75,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.698,307,339,395,410,351.1,374.9,1.93,15.93,4.25,2.17,0.1,1.23,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807205.973,2026-09-19 15:40:05.973,282,Perempatan Jl. Jendral Sudirman,75,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.453,313,312,378,391,346.1,352.3,1.62,14.88,5.0,1.65,0.3,0.82,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807205.973,2026-09-19 15:40:05.973,282,Perempatan Jl. Jendral Sudirman,75,28,Golongan III,Truk 3 Gandar,0.559,0,389,170,575,85.4,482.4,-2.03,23.43,9.1,3.5,0.1,0.92,N/A,NORMAL,KENDARAAN_BERHENTI
1789807205.973,2026-09-19 15:40:05.973,282,Perempatan Jl. Jendral Sudirman,75,46,Golongan I,Sedan/Jip/Pick-up,0.413,0,394,169,576,84.8,485.7,-2.02,23.48,8.85,3.5,0.0,0.93,N/A,NORMAL,KENDARAAN_BERHENTI
1789807205.973,2026-09-19 15:40:05.973,282,Perempatan Jl. Jendral Sudirman,75,106,Golongan VI-A,Sepeda Motor (Taat Helm),0.369,78,192,92,225,85.1,209.0,-8.3,3.25,3.15,0.5,0.0,0.42,HELM,TAAT_HUKUM,NORMAL
1789807206.138,2026-09-19 15:40:06.138,282,Perempatan Jl. Jendral Sudirman,76,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.706,307,340,394,410,351.1,375.4,1.93,15.93,4.18,2.15,0.1,1.24,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807206.138,2026-09-19 15:40:06.138,282,Perempatan Jl. Jendral Sudirman,76,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.475,313,312,378,392,346.2,352.6,1.63,14.91,5.06,1.65,0.4,0.82,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807206.138,2026-09-19 15:40:06.138,282,Perempatan Jl. Jendral Sudirman,76,28,Golongan III,Truk 3 Gandar,0.571,0,389,170,575,85.3,482.5,-2.03,23.43,9.1,3.5,0.0,0.92,N/A,NORMAL,KENDARAAN_BERHENTI
1789807206.138,2026-09-19 15:40:06.138,282,Perempatan Jl. Jendral Sudirman,76,46,Golongan I,Sedan/Jip/Pick-up,0.391,0,395,169,576,84.7,485.9,-2.03,23.48,8.79,3.5,0.0,0.93,N/A,NORMAL,KENDARAAN_BERHENTI
1789807206.138,2026-09-19 15:40:06.138,282,Perempatan Jl. Jendral Sudirman,76,106,Golongan VI-A,Sepeda Motor (Taat Helm),0.4,77,191,90,223,84.3,207.7,-8.38,3.07,3.07,0.5,3.9,0.42,HELM,TAAT_HUKUM,NORMAL
1789807206.314,2026-09-19 15:40:06.313,282,Perempatan Jl. Jendral Sudirman,77,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.689,306,339,395,410,351.1,374.9,1.93,15.92,4.25,2.2,0.1,1.24,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807206.314,2026-09-19 15:40:06.313,282,Perempatan Jl. Jendral Sudirman,77,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.489,313,312,378,392,346.4,352.9,1.64,14.95,5.06,1.65,0.4,0.81,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807206.314,2026-09-19 15:40:06.313,282,Perempatan Jl. Jendral Sudirman,77,28,Golongan III,Truk 3 Gandar,0.562,0,391,169,575,84.8,483.6,-2.04,23.43,8.98,3.5,0.0,0.92,N/A,NORMAL,KENDARAAN_BERHENTI
1789807206.314,2026-09-19 15:40:06.313,282,Perempatan Jl. Jendral Sudirman,77,46,Golongan I,Sedan/Jip/Pick-up,0.439,0,396,168,576,84.5,486.7,-2.03,23.48,8.73,3.5,0.0,0.93,N/A,NORMAL,KENDARAAN_BERHENTI
1789807206.314,2026-09-19 15:40:06.313,282,Perempatan Jl. Jendral Sudirman,77,106,Golongan VI-A,Sepeda Motor (Taat Helm),0.405,77,190,90,221,84.0,205.7,-8.45,2.89,2.99,0.5,3.9,0.42,HELM,TAAT_HUKUM,NORMAL
1789807206.471,2026-09-19 15:40:06.470,282,Perempatan Jl. Jendral Sudirman,78,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.692,306,339,395,410,351.1,375.0,1.92,15.92,4.25,2.2,0.1,1.25,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807206.471,2026-09-19 15:40:06.470,282,Perempatan Jl. Jendral Sudirman,78,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.506,314,312,379,392,346.7,352.8,1.65,14.95,5.06,1.65,0.4,0.81,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807206.471,2026-09-19 15:40:06.470,282,Perempatan Jl. Jendral Sudirman,78,28,Golongan III,Truk 3 Gandar,0.603,0,393,168,575,84.6,484.5,-2.04,23.43,8.87,3.5,0.0,0.93,N/A,NORMAL,KENDARAAN_BERHENTI
1789807206.471,2026-09-19 15:40:06.470,282,Perempatan Jl. Jendral Sudirman,78,46,Golongan I,Sedan/Jip/Pick-up,0.437,0,397,168,576,84.5,487.4,-2.03,23.48,8.67,3.5,0.0,0.94,N/A,NORMAL,KENDARAAN_BERHENTI
1789807206.471,2026-09-19 15:40:06.470,282,Perempatan Jl. Jendral Sudirman,78,106,Golongan VI-A,Sepeda Motor (Taat Helm),0.375,76,189,89,219,83.2,204.3,-8.53,2.72,2.9,0.5,3.9,0.43,HELM,TAAT_HUKUM,NORMAL
1789807206.641,2026-09-19 15:40:06.641,282,Perempatan Jl. Jendral Sudirman,79,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.677,306,339,395,410,351.0,374.7,1.92,15.91,4.25,2.2,0.2,1.25,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807206.641,2026-09-19 15:40:06.641,282,Perempatan Jl. Jendral Sudirman,79,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.511,314,312,379,392,346.8,352.7,1.65,14.95,5.06,1.65,0.5,0.81,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807206.641,2026-09-19 15:40:06.641,282,Perempatan Jl. Jendral Sudirman,79,28,Golongan III,Truk 3 Gandar,0.608,0,394,168,575,84.7,484.7,-2.04,23.43,8.81,3.5,0.0,0.93,N/A,NORMAL,KENDARAAN_BERHENTI
1789807206.641,2026-09-19 15:40:06.641,282,Perempatan Jl. Jendral Sudirman,79,46,Golongan I,Sedan/Jip/Pick-up,0.434,1,398,167,576,84.5,487.7,-2.03,23.48,8.61,3.5,0.0,0.94,N/A,NORMAL,KENDARAAN_BERHENTI
1789807206.806,2026-09-19 15:40:06.806,282,Perempatan Jl. Jendral Sudirman,80,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.701,307,340,394,410,351.1,375.5,1.92,15.92,4.18,2.15,0.1,1.26,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807206.806,2026-09-19 15:40:06.806,282,Perempatan Jl. Jendral Sudirman,80,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.518,314,312,379,393,346.6,353.0,1.65,14.97,5.12,1.65,0.5,0.81,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807206.806,2026-09-19 15:40:06.806,282,Perempatan Jl. Jendral Sudirman,80,28,Golongan III,Truk 3 Gandar,0.596,0,394,168,575,84.6,485.1,-2.05,23.43,8.81,3.5,0.0,0.93,N/A,NORMAL,KENDARAAN_BERHENTI
1789807206.806,2026-09-19 15:40:06.806,282,Perempatan Jl. Jendral Sudirman,80,46,Golongan I,Sedan/Jip/Pick-up,0.496,1,399,167,576,84.5,488.0,-2.03,23.48,8.56,3.5,0.0,0.94,N/A,NORMAL,KENDARAAN_BERHENTI
1789807206.972,2026-09-19 15:40:06.972,282,Perempatan Jl. Jendral Sudirman,81,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.712,307,341,394,410,351.1,376.2,1.93,15.92,4.12,2.15,0.1,1.27,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807206.972,2026-09-19 15:40:06.972,282,Perempatan Jl. Jendral Sudirman,81,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.516,313,312,379,393,346.5,353.0,1.64,14.97,5.12,1.68,0.5,0.81,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807206.972,2026-09-19 15:40:06.972,282,Perempatan Jl. Jendral Sudirman,81,28,Golongan III,Truk 3 Gandar,0.573,1,395,168,575,84.6,485.3,-2.05,23.42,8.75,3.5,0.1,0.93,N/A,NORMAL,KENDARAAN_BERHENTI
1789807206.972,2026-09-19 15:40:06.972,282,Perempatan Jl. Jendral Sudirman,81,46,Golongan I,Sedan/Jip/Pick-up,0.55,1,399,167,576,84.5,488.1,-2.03,23.47,8.56,3.5,0.1,0.94,N/A,NORMAL,KENDARAAN_BERHENTI
1789807207.151,2026-09-19 15:40:07.151,282,Perempatan Jl. Jendral Sudirman,82,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.716,307,341,395,410,351.1,376.2,1.93,15.93,4.12,2.17,0.1,1.27,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807207.151,2026-09-19 15:40:07.151,282,Perempatan Jl. Jendral Sudirman,82,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.515,313,312,378,393,346.3,352.9,1.64,14.97,5.12,1.65,0.4,0.81,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807207.151,2026-09-19 15:40:07.151,282,Perempatan Jl. Jendral Sudirman,82,28,Golongan III,Truk 3 Gandar,0.584,1,395,168,575,84.6,485.6,-2.05,23.43,8.75,3.5,0.1,0.93,N/A,NORMAL,KENDARAAN_BERHENTI
1789807207.151,2026-09-19 15:40:07.151,282,Perempatan Jl. Jendral Sudirman,82,46,Golongan I,Sedan/Jip/Pick-up,0.554,1,399,167,576,84.4,488.3,-2.03,23.47,8.56,3.5,0.1,0.94,N/A,NORMAL,KENDARAAN_BERHENTI
1789807207.317,2026-09-19 15:40:07.316,282,Perempatan Jl. Jendral Sudirman,83,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.703,306,341,395,410,351.1,375.9,1.93,15.92,4.12,2.2,0.1,1.28,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807207.317,2026-09-19 15:40:07.316,282,Perempatan Jl. Jendral Sudirman,83,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.514,313,312,378,393,346.2,353.1,1.64,14.98,5.12,1.65,0.3,0.8,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807207.317,2026-09-19 15:40:07.316,282,Perempatan Jl. Jendral Sudirman,83,28,Golongan III,Truk 3 Gandar,0.544,1,396,167,575,84.5,486.2,-2.05,23.43,8.69,3.5,0.1,0.93,N/A,NORMAL,KENDARAAN_BERHENTI
1789807207.317,2026-09-19 15:40:07.316,282,Perempatan Jl. Jendral Sudirman,83,46,Golongan I,Sedan/Jip/Pick-up,0.6,1,400,167,576,84.4,488.8,-2.03,23.47,8.5,3.5,0.1,0.94,N/A,NORMAL,KENDARAAN_BERHENTI
1789807207.317,2026-09-19 15:40:07.316,282,Perempatan Jl. Jendral Sudirman,83,128,Golongan VI-B,Sepeda Motor (Tanpa Helm),0.383,78,368,124,424,101.3,396.3,-3.77,16.64,3.28,1.11,0.0,0.83,TANPA_HELM,MELANGGAR,PELANGGARAN_HELM
1789807207.468,2026-09-19 15:40:07.468,282,Perempatan Jl. Jendral Sudirman,84,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.7,306,341,395,410,351.1,375.9,1.93,15.92,4.12,2.2,0.0,1.28,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807207.468,2026-09-19 15:40:07.468,282,Perempatan Jl. Jendral Sudirman,84,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.514,313,312,378,393,346.2,353.1,1.64,14.97,5.12,1.65,0.3,0.8,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807207.468,2026-09-19 15:40:07.468,282,Perempatan Jl. Jendral Sudirman,84,28,Golongan III,Truk 3 Gandar,0.549,1,397,167,575,84.5,486.5,-2.05,23.43,8.63,3.5,0.1,0.93,N/A,NORMAL,KENDARAAN_BERHENTI
1789807207.468,2026-09-19 15:40:07.468,282,Perempatan Jl. Jendral Sudirman,84,46,Golongan I,Sedan/Jip/Pick-up,0.598,1,401,167,576,84.4,488.9,-2.03,23.47,8.44,3.5,0.0,0.95,N/A,NORMAL,KENDARAAN_BERHENTI
1789807207.468,2026-09-19 15:40:07.468,282,Perempatan Jl. Jendral Sudirman,84,128,Golongan VI-B,Sepeda Motor (Tanpa Helm),0.385,78,368,124,424,101.3,396.3,-3.77,16.64,3.28,1.11,0.0,0.83,TANPA_HELM,MELANGGAR,PELANGGARAN_HELM
1789807207.629,2026-09-19 15:40:07.629,282,Perempatan Jl. Jendral Sudirman,85,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.702,306,340,396,410,351.1,375.6,1.93,15.93,4.18,2.22,0.0,1.28,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807207.629,2026-09-19 15:40:07.629,282,Perempatan Jl. Jendral Sudirman,85,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.512,313,312,378,393,346.2,353.1,1.64,14.97,5.12,1.65,0.2,0.8,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807207.629,2026-09-19 15:40:07.629,282,Perempatan Jl. Jendral Sudirman,85,28,Golongan III,Truk 3 Gandar,0.581,1,397,167,575,84.5,486.7,-2.05,23.43,8.63,3.5,0.0,0.94,N/A,NORMAL,KENDARAAN_BERHENTI
1789807207.629,2026-09-19 15:40:07.629,282,Perempatan Jl. Jendral Sudirman,85,46,Golongan I,Sedan/Jip/Pick-up,0.569,1,401,167,576,84.4,488.9,-2.03,23.48,8.44,3.5,0.0,0.95,N/A,NORMAL,KENDARAAN_BERHENTI
1789807207.629,2026-09-19 15:40:07.629,282,Perempatan Jl. Jendral Sudirman,85,128,Golongan VI-B,Sepeda Motor (Tanpa Helm),0.418,78,367,124,424,101.6,395.9,-3.76,16.64,3.34,1.11,0.1,0.83,TANPA_HELM,MELANGGAR,PELANGGARAN_HELM
1789807207.789,2026-09-19 15:40:07.788,282,Perempatan Jl. Jendral Sudirman,86,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.703,305,340,396,410,351.1,375.4,1.93,15.93,4.18,2.25,0.0,1.29,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807207.789,2026-09-19 15:40:07.788,282,Perempatan Jl. Jendral Sudirman,86,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.504,314,312,378,393,346.2,353.1,1.64,14.97,5.12,1.63,0.2,0.8,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807207.789,2026-09-19 15:40:07.788,282,Perempatan Jl. Jendral Sudirman,86,28,Golongan III,Truk 3 Gandar,0.569,1,397,167,575,84.5,486.7,-2.05,23.43,8.63,3.5,0.0,0.94,N/A,NORMAL,KENDARAAN_BERHENTI
1789807207.789,2026-09-19 15:40:07.788,282,Perempatan Jl. Jendral Sudirman,86,46,Golongan I,Sedan/Jip/Pick-up,0.574,1,400,167,576,84.4,488.8,-2.03,23.48,8.5,3.5,0.0,0.95,N/A,NORMAL,KENDARAAN_BERHENTI
1789807207.789,2026-09-19 15:40:07.788,282,Perempatan Jl. Jendral Sudirman,86,128,Golongan VI-B,Sepeda Motor (Tanpa Helm),0.401,77,368,124,423,101.0,395.9,-3.78,16.63,3.22,1.13,0.1,0.83,TANPA_HELM,MELANGGAR,PELANGGARAN_HELM
1789807207.944,2026-09-19 15:40:07.944,282,Perempatan Jl. Jendral Sudirman,87,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.702,305,340,396,410,351.2,375.5,1.93,15.93,4.18,2.25,0.0,1.29,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807207.944,2026-09-19 15:40:07.944,282,Perempatan Jl. Jendral Sudirman,87,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.502,314,313,378,393,346.2,353.1,1.63,14.95,5.05,1.62,0.1,0.8,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807207.944,2026-09-19 15:40:07.944,282,Perempatan Jl. Jendral Sudirman,87,28,Golongan III,Truk 3 Gandar,0.57,1,397,167,575,84.5,486.7,-2.05,23.43,8.63,3.5,0.0,0.94,N/A,NORMAL,KENDARAAN_BERHENTI
1789807207.944,2026-09-19 15:40:07.944,282,Perempatan Jl. Jendral Sudirman,87,46,Golongan I,Sedan/Jip/Pick-up,0.573,0,400,167,576,84.4,488.7,-2.03,23.48,8.5,3.5,0.0,0.95,N/A,NORMAL,KENDARAAN_BERHENTI
1789807207.944,2026-09-19 15:40:07.944,282,Perempatan Jl. Jendral Sudirman,87,128,Golongan VI-B,Sepeda Motor (Tanpa Helm),0.438,78,368,124,423,101.8,395.9,-3.76,16.62,3.22,1.11,0.1,0.83,TANPA_HELM,MELANGGAR,PELANGGARAN_HELM
1789807208.107,2026-09-19 15:40:08.107,282,Perempatan Jl. Jendral Sudirman,88,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.702,305,340,396,410,351.1,375.6,1.93,15.93,4.18,2.25,0.0,1.29,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807208.107,2026-09-19 15:40:08.107,282,Perempatan Jl. Jendral Sudirman,88,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.506,314,312,378,392,346.3,352.9,1.63,14.94,5.06,1.63,0.1,0.8,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807208.107,2026-09-19 15:40:08.107,282,Perempatan Jl. Jendral Sudirman,88,28,Golongan III,Truk 3 Gandar,0.568,1,397,167,575,84.5,486.7,-2.05,23.43,8.63,3.5,0.0,0.94,N/A,NORMAL,KENDARAAN_BERHENTI
1789807208.107,2026-09-19 15:40:08.107,282,Perempatan Jl. Jendral Sudirman,88,46,Golongan I,Sedan/Jip/Pick-up,0.569,0,400,167,576,84.4,488.7,-2.03,23.48,8.5,3.5,0.0,0.95,N/A,NORMAL,KENDARAAN_BERHENTI
1789807208.107,2026-09-19 15:40:08.107,282,Perempatan Jl. Jendral Sudirman,88,128,Golongan VI-B,Sepeda Motor (Tanpa Helm),0.448,79,368,124,423,101.9,396.0,-3.76,16.62,3.22,1.08,0.1,0.83,TANPA_HELM,MELANGGAR,PELANGGARAN_HELM
1789807208.28,2026-09-19 15:40:08.279,282,Perempatan Jl. Jendral Sudirman,89,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.701,305,340,396,410,351.1,375.7,1.93,15.93,4.18,2.25,0.0,1.3,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807208.28,2026-09-19 15:40:08.279,282,Perempatan Jl. Jendral Sudirman,89,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.51,314,312,378,392,346.3,352.9,1.64,14.95,5.06,1.63,0.1,0.8,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807208.28,2026-09-19 15:40:08.279,282,Perempatan Jl. Jendral Sudirman,89,28,Golongan III,Truk 3 Gandar,0.576,1,397,167,575,84.5,486.7,-2.05,23.43,8.63,3.5,0.0,0.94,N/A,NORMAL,KENDARAAN_BERHENTI
1789807208.28,2026-09-19 15:40:08.279,282,Perempatan Jl. Jendral Sudirman,89,46,Golongan I,Sedan/Jip/Pick-up,0.556,0,400,167,576,84.4,488.8,-2.03,23.48,8.5,3.5,0.0,0.95,N/A,NORMAL,KENDARAAN_BERHENTI
1789807208.28,2026-09-19 15:40:08.279,282,Perempatan Jl. Jendral Sudirman,89,128,Golongan VI-B,Sepeda Motor (Tanpa Helm),0.434,79,368,125,423,102.6,396.1,-3.74,16.62,3.22,1.11,0.1,0.83,TANPA_HELM,MELANGGAR,PELANGGARAN_HELM
1789807208.441,2026-09-19 15:40:08.440,282,Perempatan Jl. Jendral Sudirman,90,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.702,305,341,396,410,351.1,375.9,1.93,15.93,4.12,2.25,0.0,1.3,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807208.441,2026-09-19 15:40:08.440,282,Perempatan Jl. Jendral Sudirman,90,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.508,314,312,378,392,346.3,352.9,1.64,14.95,5.06,1.63,0.1,0.8,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807208.441,2026-09-19 15:40:08.440,282,Perempatan Jl. Jendral Sudirman,90,28,Golongan III,Truk 3 Gandar,0.57,0,397,168,575,84.5,486.6,-2.05,23.43,8.63,3.5,0.0,0.94,N/A,NORMAL,KENDARAAN_BERHENTI
1789807208.441,2026-09-19 15:40:08.440,282,Perempatan Jl. Jendral Sudirman,90,46,Golongan I,Sedan/Jip/Pick-up,0.558,0,400,168,576,84.4,488.7,-2.03,23.48,8.5,3.5,0.0,0.95,N/A,NORMAL,KENDARAAN_BERHENTI
1789807208.441,2026-09-19 15:40:08.440,282,Perempatan Jl. Jendral Sudirman,90,128,Golongan VI-B,Sepeda Motor (Tanpa Helm),0.45,80,368,125,423,102.8,396.1,-3.74,16.62,3.22,1.08,0.1,0.83,TANPA_HELM,MELANGGAR,PELANGGARAN_HELM
1789807208.637,2026-09-19 15:40:08.637,282,Perempatan Jl. Jendral Sudirman,91,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.793,306,343,395,411,351.1,377.5,1.94,16.0,4.05,2.19,0.1,1.3,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807208.637,2026-09-19 15:40:08.637,282,Perempatan Jl. Jendral Sudirman,91,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.47,315,314,376,389,346.3,352.1,1.6,14.77,4.75,1.55,0.2,0.8,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807208.637,2026-09-19 15:40:08.637,282,Perempatan Jl. Jendral Sudirman,91,28,Golongan III,Truk 3 Gandar,0.464,0,397,168,575,84.5,486.9,-2.04,23.45,8.63,3.5,0.0,0.94,N/A,NORMAL,KENDARAAN_BERHENTI
